"Record ID","Deal Name","Project ID","Tier 1 (Reseller)","Tier 2 (Reseller Sales Org)","AADT (site)","Deal Stage","State (install site)","Country (install site)","Latitude/Longitude (install site)","Postal Code (install site)"
"12374830694","Labyrinth Technologies - DDI #321 (22-180-DP02)","AB036","Apex Omnisource","MCSS, LLC","54000","13. Installed Pending LPR","MO","usa","38.76405, -90.52745","63303"
"12374923660","Labyrinth Technologies - DDI #41 (22-139-DP02)","AB035","Apex Omnisource","MCSS, LLC","263000","13. Installed Pending LPR","MO","usa","38.619117, -90.188933","63147"
"12374943838","Labyrinth Technologies - DDI #318 (22-177-DP02)","AB034","Apex Omnisource","MCSS, LLC","110948","13. Installed Pending LPR","MO","usa","38.616267, -90.19175","63102"
"12375051940","Labyrinth Technologies - DDI #324 (22-183-DP02)","AB033","Apex Omnisource","MCSS, LLC","120000","13. Installed Pending LPR","MO","usa","38.6772, -90.360417","63132"
"12375096176","Labyrinth Technologies - DDI #72 (22-150-DP02)","AB032","Apex Omnisource","MCSS, LLC","117000","13. Installed Pending LPR","MO","usa","38.6497, -90.1917","63102"
"15560439321","EBJM, LLC - 7700 Southfield Fwy","AB030","Apex Omnisource","SVR-Surge Venture Resellers","144000","12. Equipment Shipped/Awaiting Install ","MI","USA","42.34820636624794, -83.21576195884477","48228"
"13888651040","CT Creek - Lamar (Panel #22221) Nashville, TN 37208 (36.17161 / -86.79948)","AB029","OG Guard","OG Guard","164416","12. Equipment Shipped/Awaiting Install ","TN","USA","36.17161, -86.79948","37208"
"13888651318","CT Creek - Lamar (Panel #66102) Nashville, TN 37211 (36.08727 / -86.70026)","AB028","OG Guard","OG Guard","221980","12. Equipment Shipped/Awaiting Install ","TN","USA","36.08727, -86.70026","37211"
"13888651415","CT Creek - Lamar (Panel #80007) Nashville, TN 37204 (36.0886 / -86.76195)","AB027","OG Guard","OG Guard","184968","12. Equipment Shipped/Awaiting Install ","TN","USA","36.0886, -86.76195","37204"
"13888651622","CT Creek - Lamar (Panel #81500) Nashville, TN 37209 (36.15389 / -86.8325)","AB026","OG Guard","OG Guard","163061","12. Equipment Shipped/Awaiting Install ","TN","USA","36.15389, -86.8325","37209"
"13888582211","CT Creek - Lamar (Panel #28222) Brentwood, TN 37207 (36.034669 / -86.782735)","AB025","OG Guard","OG Guard","205855","12. Equipment Shipped/Awaiting Install ","TN","USA","36.034669, -86.782735","37207"
"14763224750","CT Creek - Lamar (Panel #91911) Goodlettsville, TN 37072 (36.33536 / -86.71136)","AB024","OG Guard","OG Guard","106725","12. Equipment Shipped/Awaiting Install ","TN","USA","36.33536,  -86.71136","37072"
"13888651123","CT Creek - Lamar (Panel #23327) Nashville, TN 37207 (36.19382 / -86.77693)","AB023","OG Guard","OG Guard","190421","12. Equipment Shipped/Awaiting Install ","TN","USA","36.19382, -86.77693","37207"
"14576123046","TCG/BH-3232 11th Ave N","AB022","SWS","SWS","132000","13. Installed Pending LPR","AL","USA","33.53440019229002, -86.7962815241188","35234"
"14576123214","TCG/BH-17105 S Laflin Ave","AB021","SWS","SWS","87000","13. Installed Pending LPR","IL","USA","41.57750651950572, -87.65538422184484","60429"
"16075942745","TCG/BH-6161 Shelby Oaks Dr","AB020","SWS","SWS","150000","12. Equipment Shipped/Awaiting Install ","TN","USA","35.1676478042071, -89.85714260478328","38134"
"14300503169","Triangle Capital Group/Beltway Holdings - 9035 Van Wyck Expy","AB019","SWS","SWS","160000","13. Installed Pending LPR","NY","United States","40.6998742335481, -73.8145617646137","11435"
"15074566956","Triangle Capital Group/Beltway Holdings  - 45 Clinton Ave","AB018","SWS","SWS","140000","13. Installed Pending LPR","NY","USA","40.69631856846251, -73.96898602268685","11205"
"16623010126","Safeguard Solutions - Knights Inn - 7575 Poe Ave - 9 of 30","AB017","Apex Omnisource","MCSS, LLC","148600","14. Deal Won/ Installed","OH","United States","","45414"
"15307840659","Surge Venture Partners, LLC -  TBD - Sept bulk order 50 of 50","AB016","Apex Omnisource","SVR-Surge Venture Resellers","","Purgatory","","","",""
"15307807274","Surge Venture Partners, LLC - TBD - Sept bulk order 49 of 50","AB015","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807266","Surge Venture Partners, LLC - TBD - Sept bulk order 48 of 50","AB014","Apex Omnisource","SVR-Surge Venture Resellers","","3. Contracts & Committments","","","",""
"15307807255","Surge Venture Partners, LLC -  TBD - Sept bulk order 47 of 50","AB013","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807243","Surge Venture Partners, LLC - TBD - Sept bulk order 46 of 50","AB012","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807234","Surge Venture Partners, LLC - TBD - Sept bulk order 45 of 50","AB011","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807158","Surge Venture Partners, LLC -  TBD - Sept bulk order 44 of 50","AB010","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807151","Surge Venture Partners, LLC -  TBD - Sept bulk order 43 of 50","AB009","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840622","Surge Venture Partners, LLC -  TBD - Sept bulk order 42 of 50","AB008","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840616","Surge Venture Partners, LLC - TBD - Sept bulk order 41 of 50","AB007","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840611","Surge Venture Partners, LLC - TBD - Sept bulk order 40 of 50","AB006","Apex Omnisource","SVR-Surge Venture Resellers","","3. Contracts & Committments","","","",""
"15307807121","Surge Venture Partners, LLC - TBD - Sept bulk order 39 of 50","AB005","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840599","Surge Venture Partners, LLC -  TBD - Sept bulk order 38 of 50","AB004","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307840585","Surge Venture Partners, LLC - TBD - Sept bulk order 37 of 50","AB003","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807108","Surge Venture Partners, LLC -  TBD - Sept bulk order 36 of 50","AB002","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840568","Surge Venture Partners, LLC -  TBD - Sept bulk order 35 of 50","AB001","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307807101","Surge Venture Partners, LLC - TBD - Sept bulk order 34 of 50","AA999","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840540","Surge Venture Partners, LLC -  TBD - Sept bulk order 33 of 50","AA998","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807088","Surge Venture Partners, LLC -  TBD - Sept bulk order 32 of 50","AA997","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807076","Surge Venture Partners, LLC -  TBD - Sept bulk order 31 of 50","AA996","Apex Omnisource","SVR-Surge Venture Resellers","","12. Equipment Shipped/Awaiting Install ","","","",""
"15307840520","Surge Venture Partners, LLC - TBD - Sept bulk order 30 of 50","AA995","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807063","Surge Venture Partners, LLC - TBD - Sept bulk order 29 of 50","AA994","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307807053","Surge Venture Partners, LLC -  TBD - Sept bulk order 28 of 50","AA993","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840423","Surge Venture Partners, LLC - TBD - Sept bulk order 27 of 50","AA992","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307840417","Surge Venture Partners, LLC - TBD - Sept bulk order 26 of 50","AA991","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307807018","Surge Venture Partners, LLC - TBD - Sept bulk order 25 of 50","AA990","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840385","Surge Venture Partners, LLC - TBD - Sept bulk order 24 of 50","AA989","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307840378","Surge Venture Partners, LLC - TBD - Sept bulk order 23 of 50","AA988","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806990","Surge Venture Partners, LLC - TBD - Sept bulk order 22 of 50","AA987","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806983","Surge Venture Partners, LLC - TBD - Sept bulk order 21 of 50","AA986","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307840349","Surge Venture Partners, LLC - TBD - Sept bulk order 20 of 50","AA985","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806886","Surge Venture Partners, LLC - TBD - Sept bulk order 19 of 50","AA984","Apex Omnisource","SVR-Surge Venture Resellers","","Purgatory","","","",""
"15307840322","Surge Venture Partners, LLC - TBD - Sept bulk order 18 of 50","AA983","Apex Omnisource","SVR-Surge Venture Resellers","","Purgatory","","","",""
"15307753131","Surge Venture Partners, LLC - TBD - Sept bulk order 17 of 50","AA982","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753126","Surge Venture Partners, LLC - TBD - Sept bulk order 16 of 50","AA981","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307806837","Surge Venture Partners, LLC - TBD - Sept bulk order 15 of 50","AA980","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307753105","Surge Venture Partners, LLC - TBD - Sept bulk order 14 of 50","AA979","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307806822","Surge Venture Partners, LLC - TBD - Sept bulk order 13 of 50","AA978","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753083","Surge Venture Partners, LLC - TBD-Sept bulk order 12 of 50","AA977","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753073","Surge Venture Partners, LLC - TBD - Sept bulk order 11 of 50","AA976","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753063","Surge Venture Partners, LLC - TBD - Sept bulk order 10 of 50","AA975","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806787","Surge Venture Partners, LLC - TBD - Sept bulk order 9 of 50","AA974","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307806774","Surge Venture Partners, LLC - TBD-Sept bulk order 8 of 50","AA973","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307806758","Surge Venture Partners, LLC - TBD-Sept bulk order 7 of 50","AA972","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307806750","Surge Venture Partners, LLC - TBD-Sept bulk order 6 of 50","AA971","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753029","Surge Venture Partners, LLC - TBD-Sept bulk order 5 of 50","AA970","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806735","Surge Venture Partners, LLC - TBD-Sept bulk order 4 of 50","AA969","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15307753013","Surge Venture Partners, LLC - TBD-Sept bulk order 3 of 50","AA968","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307753005","Surge Venture Partners, LLC - TBD-Sept bulk order 2 of 50","AA967","Apex Omnisource","SVR-Surge Venture Resellers","","1. Qualifications","","","",""
"15307806648","Surge Venture Partners, LLC - TBD-Sept bulk order 1 of 50","AA966","Apex Omnisource","SVR-Surge Venture Resellers","","13. Installed Pending LPR","","","",""
"15799035420","SWS Lease Program- BPR Enterprises Inc - 1977 Martin Luther King Jr Dr","AA965","SWS","SWS","","5B. Site Walk Paid","GA","usa","","30310"
"16575647234","SWS Lease Program - Randhawa Enterprises - 3280 South Cobb Drive","AA964","SWS","SWS","35000","5B. Site Walk Paid","GA","United States","33.87385043262845, -84.53117949570156","30080"
"16590956691","SWS Lease Program - Alysinan Investment LLC - 2995 North Druid Hill Rd","AA963","SWS","SWS","30000","5B. Site Walk Paid","GA","United States","33.81387161936493, -84.30984527101965","30329"
"16590957324","SWS Lease Program - Sky n Shash Investment LLC - 6455 Hwy 85","AA962","SWS","SWS","43000","5B. Site Walk Paid","GA","United States","33.579103046541654, -84.4123446408726","30274"
"16591050342","SWS Lease Program - Aileen Investment LLC - 3415 Medlock Bridge Rd","AA961","SWS","SWS","24000","5B. Site Walk Paid","GA","United States","33.968397106460976, -84.20798074585237","30092"
"16591051098","SWS Lease Program - Starbuzz 4 Investment LLC - 3251 U.S 278 NW","AA960","SWS","SWS","24000","5B. Site Walk Paid","GA","United States","33.60262115937864, -83.86574509458188","30014"
"16591104039","SWS Lease Program - Kyra 2020 Investment LLC - 2585 Cruse Rd","AA959","SWS","SWS","25000","5B. Site Walk Paid","GA","United States","33.94091394079655, -84.08054965000875","30044"
"16606820233","SWS Lease Program - Randhawa, Enterprises - 6331 Jonesboro Rd.","AA958","SWS","SWS","34000","5B. Site Walk Paid","GA","United States","33.581563386648604, -84.34022385031022","30260"
"13759117981","Dominus Data, LLC - TX 7120 Anderson Blvd Fort Worth, TX 76120","AA957","Apex Omnisource","MCSS, LLC","140000","11. Equipment Paid","TX","USA","","76120"
"14013107241","Dominus Data, LLC - UT 1187 N 1200 W Orem, UT 84057","AA956","Apex Omnisource","MCSS, LLC","202000","13. Installed Pending LPR","UT","USA","","84057"
"15285959570","Nodehouse Data - 816 Camaron Street","AA955","Apex Omnisource","RevStream","259027","Purgatory","TX","USA","29.4328480988885, -98.50029490342021","78212"
"14435023494","TDD - Shopping Centrix Solutions, LLC - 7212 Siegen Lane, Baton Rouge","AA954","TD Synnex","TDD","152271","11. Equipment Paid","LA","USA","30.383842646744824, -91.0658677008647","70809"
"15285551874","TDD - Shopping Centrix Solutions, LLC - 348 West Fourth Street, Cincinnati","AA953","TD Synnex","TDD","181742","12. Equipment Shipped/Awaiting Install ","OH","usa","39.09939998549711, -84.51890004462403","45202"
"14435250520","TDD - Shopping Centrix Solutions, LLC - 2313 Sherwood Forest Blvd, Baton Rouge","AA952","TD Synnex","TDD","160749","11. Equipment Paid","LA","USA","30.431691696342508, -91.05656534503922","70816"
"16062647660","BB Wireless, LLC - Happy Home (replacement for 48D-022)","AA951","Apex Omnisource","MCSS, LLC","220585","13. Installed Pending LPR","az","USA","33.5043959, -112.1130701","85017"
"12956936307","QuayChain - Port of Oakland","AA950","Quaychain","Quaychain","128000","12. Equipment Shipped/Awaiting Install ","CA","USA","","94607"
"14899455518","Klok Applications, LLC - 1251 N Sunshine Way - Alternative Hose","AA949","Apex Omnisource","RevStream","304315","11. Equipment Paid","CA","USA","33.85207747993865, -117.87697656227506","92806"
"14196360285","Boulder Creek Communications LLC - ABC Tile - 4027 Franklin Blvd","AA948","Apex Omnisource","RevStream","221000","Purgatory","CA","USA","38.53661827733705, -121.47412653195768","95820"
"16477557891","SWS Lease Program - STRGA4943, Inc. - 5716 Old Dixie Hwy","AA947","SWS","SWS","16000","5B. Site Walk Paid","GA","United States","33.59854063208591, -84.3781999909444","30297"
"16478176030","SWS Lease Program - STRGA4943, Inc. - 6310 Lawrenceville Hwy","AA946","SWS","SWS","30000","5B. Site Walk Paid","GA","United States","33.8665656112272, -84.18462891515664","30084"
"16478237989","SWS Lease Program - STRGA4943, Inc. - 2656 Donald Lee Hollowell Pkwy NW","AA945","SWS","SWS","15000","5B. Site Walk Paid","GA","United States","33.77625907195433, -84.47400713485754","30318"
"16479593388","SWS Lease Program - STRGA4943, Inc. - 335 Flint River Rd","AA944","SWS","SWS","13000","5B. Site Walk Paid","GA","United States","33.51819155939929, -84.38093136795507","30238"
